"","logFC","logCPM","F","PValue","diffexpressed"
"ENSG00000005022",0.0281448762499431,7.6058052886828,0.23420084011622,0.628586258473859,"NO"
"ENSG00000005059",3.40480474248381,4.06749024765683,844.439488688011,2.54798169955007e-120,"UP"
"ENSG00000005073",7.27667744548385,0.324448399257719,367.951140643772,1.48382570590888e-65,"UP"
"ENSG00000005075",0.876409903074433,5.78259309698121,203.499707138908,1.86098145144102e-40,"NO"
"ENSG00000005100",-0.461686900428226,5.37850381350073,158.204395227145,1.09602555008235e-32,"NO"
"ENSG00000005108",-1.18371278056846,5.09002567933511,140.596990014773,1.5172773063498e-29,"DOWN"
"ENSG00000005156",0.0503939335162944,4.81317156403754,1.52452792761101,0.217373364084777,"NO"
"ENSG00000005175",0.328493727801759,4.62806420131437,81.0718618697659,2.28790984066284e-18,"NO"
"ENSG00000005187",0.654247342869475,-1.05597065917297,72.911405699023,9.26916690743897e-17,"NO"
"ENSG00000005189",-0.287170427935242,2.91384758681574,12.4818159211887,0.0004394865978192,"NO"
"ENSG00000005194",0.148817832214317,5.84325239690434,12.0457234537,0.000552811644202791,"NO"
"ENSG00000005206",0.179562947340026,6.07507686348037,6.15012321891983,0.0133878497532445,"NO"
"ENSG00000005238",0.19733217287462,5.31847074785017,18.750182124975,1.7207554657367e-05,"NO"
"ENSG00000005243",1.50649300690557,3.92385685288284,200.449784211874,6.03470750589912e-40,"UP"
"ENSG00000005249",-0.678333771749425,4.82376807694525,52.4867792386049,1.20838390235936e-12,"NO"
"ENSG00000005302",0.397187553601051,4.97282746887209,132.425329611315,4.59367793840604e-28,"NO"
"ENSG00000005339",-0.936057977052792,7.1507634733156,356.11864978793,6.81731509336039e-64,"NO"
"ENSG00000005379",-1.97680939703568,6.49492685821817,371.963561223982,4.08214911657765e-66,"DOWN"
"ENSG00000005381",0.255035278128668,-0.558749244917762,2.11054324715178,0.146760986310221,"NO"
"ENSG00000005421",-2.38897394575104,0.272128375431145,243.217212642303,6.16949847449345e-47,"DOWN"
"ENSG00000005436",0.161743537858835,3.85813391192286,13.1100525773281,0.000316145583875337,"NO"
"ENSG00000005448",0.480927850325331,4.56474727976756,71.0507127397685,2.16970641721376e-16,"NO"
"ENSG00000005469",1.62158497659519,4.98439001858404,601.569066506268,5.16069776850028e-95,"UP"
"ENSG00000005471",0.939555104034461,1.73947040361789,97.7800942691723,1.34184365783168e-21,"NO"
"ENSG00000005483",-0.410956355124935,6.72936378715159,73.0264312658498,8.795125728243e-17,"NO"
"ENSG00000005486",0.582583692883721,7.71631939542644,107.013685992239,2.36847656212869e-23,"NO"
"ENSG00000005513",-2.67409165991899,9.46617973558679,525.18211683241,5.00846837142944e-86,"DOWN"
"ENSG00000005700",-0.624741375841974,5.67803097994981,288.400858940023,5.75891286853564e-54,"NO"
"ENSG00000005801",-0.600374489821678,5.00209450027081,171.484360232308,5.210439532972e-35,"NO"
"ENSG00000005810",-1.30526661817878,6.40894158574151,358.257903193796,3.41851240299491e-64,"DOWN"
"ENSG00000005812",-0.0873198911535144,5.53393831937513,5.17587598639202,0.0232213268690251,"NO"
"ENSG00000005844",1.75714043287551,3.32878424058732,201.683423182454,3.75109313105609e-40,"UP"
"ENSG00000005882",-0.333173241175399,5.19673766675683,50.1717664849151,3.60882844906441e-12,"NO"
"ENSG00000005884",1.73278299547139,5.96384638844003,198.143223027103,1.47082418871598e-39,"UP"
"ENSG00000005889",-0.095981950704917,5.2305832105163,4.00794546238332,0.0456935597235199,"NO"
"ENSG00000005893",0.20540431769328,8.31660053774729,13.0556942018119,0.000325270097883921,"NO"
"ENSG00000005961",-0.923551018280023,1.13762410825869,82.7890913897102,1.05595504660629e-18,"NO"
"ENSG00000005981",-0.623136098645201,0.601603232721969,18.0822826370938,2.41999067038899e-05,"NO"
"ENSG00000006007",0.159954342708367,6.16670691850072,16.5559030765188,5.29324528284531e-05,"NO"
"ENSG00000006015",0.471951036563575,4.98561958835613,43.1268837338366,1.03751342745573e-10,"NO"
"ENSG00000006016",-1.6811036141731,5.30819686895489,51.9519881876866,1.555352476784e-12,"DOWN"
"ENSG00000006025",-0.398882066885476,4.77347631848314,56.6986373556351,1.66799448852263e-13,"NO"
"ENSG00000006042",-0.0176749722283022,5.62366521842407,0.0369503100912099,0.847625180603578,"NO"
"ENSG00000006047",-0.0274866727121337,-0.0403715002111295,0.0366934964643154,0.848149131340493,"NO"
"ENSG00000006059",-0.773279241449404,-2.71860132122793,11.2649721112572,0.000834978647615548,"NO"
"ENSG00000006062",0.727433670743462,4.16116305854422,134.744013703919,1.73811467509505e-28,"NO"
"ENSG00000006071",-3.53295839527277,5.34267692310658,636.12179926139,6.81557526288991e-99,"DOWN"
"ENSG00000006116",-2.05817582745315,3.54155325317033,64.2448405783724,4.97476688600442e-15,"DOWN"
"ENSG00000006118",0.137776051696528,7.56788009954854,3.8345397003348,0.050626179616483,"NO"
"ENSG00000006125",-0.842440554803358,9.07483141331766,593.826837992872,3.94701386803081e-94,"NO"
"ENSG00000006128",-0.400699533340695,3.01327496442347,2.46920887910662,0.116573992001724,"NO"
"ENSG00000006194",-0.341298866440981,5.15834213545235,102.41353831633,1.75830730000434e-22,"NO"
"ENSG00000006210",-0.655468915842651,6.9497814584302,81.891658674346,1.58238373345887e-18,"NO"
"ENSG00000006282",0.276928262587766,6.01805731309308,10.5127892980995,0.00124499101751383,"NO"
"ENSG00000006283",-0.275924772005901,3.96172393409344,3.463617548553,0.0631758622012018,"NO"
"ENSG00000006327",3.7198193797657,5.01220049865572,437.019885836616,6.55567828730412e-75,"UP"
"ENSG00000006377",0.755792255305481,1.10930220328664,10.7012847488861,0.00112615362048738,"NO"
"ENSG00000006432",-1.5431946694287,3.73906629484909,104.712080254016,6.4540644072255e-23,"DOWN"
"ENSG00000006451",0.207909057675235,6.48596339457821,38.292326559938,1.06697241944378e-09,"NO"
"ENSG00000006453",0.547404395114207,-0.144862636226256,29.9840189431967,6.18942141118206e-08,"NO"
"ENSG00000006459",-0.908212871200616,4.95669805626536,229.733621813987,9.04905792015846e-45,"NO"
"ENSG00000006468",-1.20581557892746,8.35045799954455,122.95759919715,2.5100807002343e-26,"DOWN"
"ENSG00000006530",0.422759936304212,5.2620747242199,150.186965957283,2.89121047373688e-31,"NO"
"ENSG00000006534",0.881694631826644,3.86439509947299,95.2545426299671,4.08799112479678e-21,"NO"
"ENSG00000006555",0.148447770393559,-2.19165968206637,0.682486004021528,0.409029436921742,"NO"
"ENSG00000006576",0.152555033488875,4.7027528381615,9.6535648808272,0.00197064819438685,"NO"
"ENSG00000006606",1.49671753803833,-1.98458125527947,78.5507254411049,7.14480245019405e-18,"UP"
"ENSG00000006607",-0.25781206555587,5.01048637503204,24.1880599751121,1.10321760639277e-06,"NO"
"ENSG00000006611",-3.40386196515055,5.5033492170312,298.923189015116,1.49488980661538e-55,"DOWN"
"ENSG00000006625",0.648818362356769,3.79501075544404,147.170113343041,9.99169444410925e-31,"NO"
"ENSG00000006634",1.24139666852765,3.59622823687539,234.16237492179,1.74329173917624e-45,"UP"
"ENSG00000006638",0.742546048821109,1.79819629413445,56.6611265273343,1.69756212865024e-13,"NO"
"ENSG00000006652",0.793963659999852,3.89805545598652,156.57905214073,2.12219199989113e-32,"NO"
"ENSG00000006695",-0.306691280767815,3.7064996874264,104.034468537585,8.66325208791995e-23,"NO"
"ENSG00000006704",-0.012262315413795,5.11188895039229,0.0703023677892046,0.790979528210159,"NO"
"ENSG00000006712",0.308628549668899,6.53765959990626,49.3440150584889,5.34293496203125e-12,"NO"
"ENSG00000006715",-0.0655669933044167,6.77293106755742,3.59947474156732,0.0582324668504042,"NO"
"ENSG00000006740",-2.12052383689407,3.76987680591565,234.361716250059,1.62505718541634e-45,"DOWN"
"ENSG00000006744",-0.0895085335667956,6.35596399582366,11.2077222814432,0.000860678954101204,"NO"
"ENSG00000006747",2.22313858799169,5.18562092373744,175.259721678932,1.16025998855701e-35,"UP"
"ENSG00000006756",1.63280576314761,4.15677914969235,465.666954658841,1.27341928443384e-78,"UP"
"ENSG00000006757",1.79223173071067,3.42664878987823,233.896978419453,1.93081290805355e-45,"UP"
"ENSG00000006831",-0.924304519001119,7.31420388891614,202.162813099001,3.113145372488e-40,"NO"
"ENSG00000006837",-0.20772719430219,0.535380864737655,16.0266716218989,6.95172851056928e-05,"NO"
"ENSG00000007001",-0.70239364428956,0.686764066874899,43.1891248288279,1.00684098243875e-10,"NO"
"ENSG00000007038",1.96358971996249,-2.69250451881394,112.585506396483,2.12485619648677e-24,"UP"
"ENSG00000007047",0.107954819466369,5.76316231821946,5.93348063045724,0.0151184609584746,"NO"
"ENSG00000007062",1.83944838520284,3.98732516900633,238.287731231101,3.80134353623894e-46,"UP"
"ENSG00000007080",-0.0306636856888433,6.33200495638709,0.351573581236858,0.553426080733713,"NO"
"ENSG00000007129",1.34225238352024,1.10884522530717,146.990221661295,1.07601542981827e-30,"UP"
"ENSG00000007168",-0.701083530713064,7.88532181395549,386.852967869522,3.51521659640388e-68,"NO"
"ENSG00000007171",3.28372932495783,3.5637143979745,293.60961647475,9.42880021899611e-55,"UP"
"ENSG00000007174",2.32218873069323,3.94790821294976,341.579485053639,8.14517418297827e-62,"UP"
"ENSG00000007202",-0.139323958362393,6.89984994724697,15.7290840140046,8.10543492054669e-05,"NO"
"ENSG00000007237",-0.00984168097025291,7.71485819653409,0.00750688055261484,0.930982067215344,"NO"
"ENSG00000007255",-0.172168960627537,4.07452642095137,7.15626876835893,0.00765472735863562,"NO"
"ENSG00000007264",-1.42657058630594,3.28517819668163,86.7708294518575,1.7726918823352e-19,"DOWN"
"ENSG00000007312",1.98427111670009,-1.52148812180513,166.245431714949,4.25298967028386e-34,"UP"
"ENSG00000007314",2.62081053248868,-1.24679916655787,201.194802990018,4.51548502245987e-40,"UP"
"ENSG00000007341",0.784851589769508,3.45560287959493,503.569871611105,2.18966075649014e-83,"NO"
"ENSG00000007350",1.72120040211946,2.00211589433997,72.5143441774082,1.11174622442269e-16,"UP"
"ENSG00000007372",0.471090972658615,4.49410791396626,23.9494097038362,1.24343730821315e-06,"NO"
"ENSG00000007376",0.0720146184983015,4.6882813547307,2.29254294071385,0.130473755959314,"NO"
"ENSG00000007384",1.07924051566052,4.4756051797817,121.448719029484,4.76995799227255e-26,"UP"
"ENSG00000007392",-0.540007331087899,6.34591700993352,58.9123544227639,5.92718287241318e-14,"NO"
"ENSG00000007402",-1.76058655673138,3.30511474040384,291.088708902739,2.26370362915638e-54,"DOWN"
"ENSG00000007516",0.588959192533993,6.31730353789448,19.0631098528731,1.46718222887259e-05,"NO"
"ENSG00000007520",-0.388795046599274,5.48237681228555,69.7623409844046,3.91539220140458e-16,"NO"
"ENSG00000007541",0.0909762061655073,5.76549302021567,2.91567566949816,0.0881912336419386,"NO"
"ENSG00000007545",-0.753519036713806,4.59155673421131,285.932283466577,1.3663680308604e-53,"NO"
"ENSG00000007866",2.26616564620994,2.81720699010151,435.57770719006,1.00508972807233e-74,"UP"
"ENSG00000007908",1.17758291746934,0.167544593715707,15.3149783804221,0.000100400290337217,"UP"
"ENSG00000007923",0.104468175824085,4.91153348224594,6.31137168729203,0.0122331642262649,"NO"
"ENSG00000007933",-0.207416248131998,0.8848209459847,3.1306359860078,0.0772938094104128,"NO"
"ENSG00000007944",-0.341733642053303,4.20135045974322,27.5511138697796,2.06288274743514e-07,"NO"
"ENSG00000007952",-0.141763349270775,0.637625483447061,5.90986077692788,0.0153206284298849,"NO"
"ENSG00000007968",2.36340903035824,2.50324545180998,181.02789423237,1.18049607031297e-36,"UP"
"ENSG00000008018",0.336884105138734,6.88362390359918,38.4332056936946,9.96596789904894e-10,"NO"
"ENSG00000008056",-1.79884073033479,6.1945100391961,119.698571751453,1.0060810260684e-25,"DOWN"
"ENSG00000008083",-0.703237616028566,5.24472541547903,208.593766709777,2.63911617728326e-41,"NO"
"ENSG00000008086",-1.20441667138694,4.89497600387354,96.4649202523427,2.39702221480068e-21,"DOWN"
"ENSG00000008118",-1.37982072734725,3.44006573558762,33.6470359298433,1.02383542460501e-08,"DOWN"
"ENSG00000008128",0.605703044326851,0.539788889948869,52.8713282641946,1.00765196952006e-12,"NO"
"ENSG00000008130",1.1637659508108,5.79731922147572,1201.17795944595,6.31963973674911e-151,"UP"
"ENSG00000008196",1.97657471814747,-0.196351278933836,35.4675488302537,4.20943295756204e-09,"UP"
"ENSG00000008226",1.56286589178159,2.69416198679833,110.84039730776,4.51795470606101e-24,"UP"
"ENSG00000008256",0.164901681819457,5.76917636936073,19.5494563293915,1.14548347985243e-05,"NO"
"ENSG00000008277",-1.86624796443091,7.04748231267417,751.695462468082,3.54765998864337e-111,"DOWN"
"ENSG00000008282",0.782393101894672,6.55923725707665,159.952768760799,5.39614875729079e-33,"NO"
"ENSG00000008283",1.08961723558612,4.5848471709473,134.90569692252,1.62709146501023e-28,"UP"
"ENSG00000008294",-0.777683583145936,8.37873671411707,290.405935615969,2.85950036853748e-54,"NO"
"ENSG00000008300",-2.26791082070244,5.89236111942713,419.00201619008,1.58014953664298e-72,"DOWN"
"ENSG00000008311",0.290994995992031,5.95849390962151,16.7229752878155,4.85764386352389e-05,"NO"
"ENSG00000008323",2.39478189228342,-1.6733130745724,236.033904426161,8.70844382237728e-46,"UP"
"ENSG00000008324",0.00967244407528622,4.05557035018352,0.0359229177783565,0.849732823359725,"NO"
"ENSG00000008382",-0.400493832829921,3.40932190684622,74.5890753133236,4.314353986752e-17,"NO"
"ENSG00000008394",1.17554464889874,6.07885876919683,95.9263933287318,3.03960214862015e-21,"UP"
"ENSG00000008405",0.319688022812079,5.19414719507002,44.4846011841196,5.41198436471496e-11,"NO"
"ENSG00000008438",0.849771501963442,-2.81815399222824,30.3058967157117,5.28095643136749e-08,"NO"
"ENSG00000008441",-0.553002653995154,9.19727864737312,88.1735427670019,9.4676333001255e-20,"NO"
"ENSG00000008513",0.429107900922729,4.54731780226053,37.2372851730884,1.77983691073963e-09,"NO"
"ENSG00000008516",0.755748237222303,1.69622629086894,45.0992824164899,4.03332108432288e-11,"NO"
"ENSG00000008517",0.769759951722934,3.55490318523243,29.3841473765596,8.32362238699382e-08,"NO"
"ENSG00000008710",-0.361384933913322,6.79489501748423,22.9697114457483,2.03328704254141e-06,"NO"
"ENSG00000008735",-1.85471286226413,6.7949178214278,372.493238276864,3.44399206987992e-66,"DOWN"
"ENSG00000008838",-0.316829070283366,6.93746976363281,78.5935820868772,7.00757528270139e-18,"NO"
"ENSG00000008853",-0.707263422925738,5.42805580234595,120.088828194631,8.51168342333573e-26,"NO"
"ENSG00000008869",-0.619549699619794,5.4580272745784,221.789671341028,1.77274062958579e-43,"NO"
"ENSG00000008952",-0.46940304153491,7.72215267392095,177.993230646661,3.91010348709617e-36,"NO"
"ENSG00000008988",-0.449969854699219,9.16297414579121,54.0959262733706,5.66015238573682e-13,"NO"
"ENSG00000009307",0.563644023271617,8.67824591915172,342.270705039238,6.43114469338538e-62,"NO"
"ENSG00000009335",0.442479091447035,6.1814306760794,144.171978324771,3.44287378729693e-30,"NO"
"ENSG00000009413",-0.684989598530247,5.98084323951312,79.8112292146361,4.04365155506515e-18,"NO"
"ENSG00000009694",0.52666212706105,4.0925427240878,13.4042898926898,0.000271067158339935,"NO"
"ENSG00000009709",0.746335812780993,-0.237488278205477,7.56070620852518,0.00612824126367141,"NO"
"ENSG00000009724",0.101148994802519,1.44602319378585,1.50374337529257,0.220532007301133,"NO"
"ENSG00000009780",0.961541946836896,3.91359331026819,477.63408591957,3.824898689235e-80,"NO"
"ENSG00000009790",1.52144951717146,1.49710623931941,221.318234620354,2.11690216809847e-43,"UP"
"ENSG00000009830",-0.164105462522033,5.80741486656689,12.6009943200458,0.00041282420250664,"NO"
"ENSG00000009844",-0.364539064969558,5.92572641031156,95.7957743670031,3.21704064588765e-21,"NO"
"ENSG00000009950",0.804184199813269,3.41234045892151,48.5630656797726,7.7428279285172e-12,"NO"
"ENSG00000009954",0.239671503326173,7.1746212772727,32.3447156402254,1.93759442177313e-08,"NO"
"ENSG00000010017",0.416014447291986,5.5888854693047,112.704211065672,2.0188670264294e-24,"NO"
"ENSG00000010030",2.45567392098569,0.729000185404759,333.958196632612,1.01590236426552e-60,"UP"
"ENSG00000010072",-0.0612871275025526,3.79438844329503,2.99122826051055,0.084182491165824,"NO"
"ENSG00000010165",-0.164095994708055,5.53196011246597,30.1990776538877,5.56652849945302e-08,"NO"
"ENSG00000010219",0.317812187125862,4.34369102749296,30.9346604010783,3.87436591687097e-08,"NO"
"ENSG00000010244",0.185590853552671,6.8834548144276,41.8226719789183,1.94113714883709e-10,"NO"
"ENSG00000010256",-0.0309662904447581,7.46907833101013,0.436033328687927,0.50927278479906,"NO"
"ENSG00000010270",0.581995330064117,6.27357032166466,165.583044585566,5.55140454907323e-34,"NO"
"ENSG00000010278",0.781196865764898,7.88635942492329,86.9429354701693,1.64143352085926e-19,"NO"
"ENSG00000010282",-0.987321115110795,4.17323907149254,38.6136317266382,9.13380965620883e-10,"NO"
"ENSG00000010292",0.656702394751752,6.09506169905811,99.4869203596119,6.34133359707438e-22,"NO"
"ENSG00000010295",0.444819287597096,5.5665062596993,75.4874967899183,2.86686024962479e-17,"NO"
"ENSG00000010310",-0.855374764231835,0.821893632304837,35.7612755333056,3.64793485843813e-09,"NO"
"ENSG00000010318",-0.451568400781026,2.1601313959408,67.9771515431774,8.88922212743345e-16,"NO"
"ENSG00000010319",-1.29151084207541,3.95109355793044,120.705878938873,6.54623672870882e-26,"DOWN"
"ENSG00000010322",-0.596650179609763,7.48903453923116,198.756026979316,1.15682737167758e-39,"NO"
"ENSG00000010327",1.56017068953321,6.64826233168098,162.765656670627,1.73227885953328e-33,"UP"
"ENSG00000010361",0.386614502017948,4.63387269446814,57.947785720972,9.29705822548228e-14,"NO"
"ENSG00000010379",-1.13466079614803,1.62765492500854,80.2603458883241,3.29986456731496e-18,"DOWN"
"ENSG00000010404",-0.501644376117093,4.16883449549764,17.9383722038937,2.60484737698878e-05,"NO"
"ENSG00000010438",-0.578755993893707,1.24009015123426,12.6185500812841,0.000409045774974372,"NO"
"ENSG00000010539",0.299210284224541,3.29588068118326,85.1973204032445,3.58232451987805e-19,"NO"
"ENSG00000010610",1.40831291696472,6.05825275591957,212.886343557026,5.15891585647663e-42,"UP"
"ENSG00000010626",0.57650611886171,4.72587088265999,48.8285236326073,6.82568239533019e-12,"NO"
"ENSG00000010671",1.54605151737932,3.44415733218849,253.182031377474,1.62441756738897e-48,"UP"
"ENSG00000010704",2.54319259090606,2.69386270275971,825.24641383478,1.74114149596234e-118,"UP"
"ENSG00000010803",0.954774274213774,4.67570413448546,710.084047128175,7.00714118030169e-107,"NO"
"ENSG00000010810",-0.573523419847694,8.63658745026548,127.06475107042,4.39457815386294e-27,"NO"
"ENSG00000010818",-0.864388986063643,5.67124750302822,113.231257621895,1.61069396496334e-24,"NO"
"ENSG00000010932",2.19845676745868,-0.941810693648185,163.5789319058,1.24506845814353e-33,"UP"
"ENSG00000011007",0.488549026521803,5.59128198072913,238.175308681713,3.94531289245449e-46,"NO"
"ENSG00000011009",0.874745814666684,5.15737769077144,304.355815365084,2.28381925738852e-56,"NO"
"ENSG00000011021",-0.619048258673326,6.31670608680861,205.046984002342,1.02609224003806e-40,"NO"
"ENSG00000011028",2.51294539771879,6.6746743094618,563.085208863711,1.48930444929964e-90,"UP"
"ENSG00000011083",-2.14643237529946,2.71435226130783,63.3333739950822,7.5865638604342e-15,"DOWN"
"ENSG00000011105",0.497210372475929,4.98728519031713,44.1769940411993,6.2717445217509e-11,"NO"
"ENSG00000011114",-0.262318138298034,5.05762512538862,30.4326288913524,4.96117486890166e-08,"NO"
"ENSG00000011132",0.272760709087644,4.03801113469761,27.3577765562264,2.27069999306131e-07,"NO"
"ENSG00000011143",0.0179010493492773,4.25765062805683,0.175809117048856,0.675135771726207,"NO"
"ENSG00000011198",-0.0840942793570632,5.27237314139695,3.54079401163946,0.0603150237333124,"NO"
"ENSG00000011201",-0.333435610217086,6.60916500301226,10.3064435993813,0.00138974469715523,"NO"
"ENSG00000011243",-0.226342245066158,5.410601138253,23.2251691227624,1.78821912258758e-06,"NO"
"ENSG00000011258",-0.784409551182254,4.96527702682156,209.433074966087,1.91541982274788e-41,"NO"
"ENSG00000011260",0.241729124798725,5.25607060173938,43.5464973499139,8.48245393615442e-11,"NO"
"ENSG00000011275",0.0359001043152914,6.65512726250019,1.0442183616557,0.307215458468611,"NO"
"ENSG00000011295",-0.385407230852217,6.19588401441093,152.680992674894,1.04091100657412e-31,"NO"
"ENSG00000011304",0.7334295582347,7.30066385193175,212.59290156186,5.7470741616658e-42,"NO"
